LName,BankCode,BankName,BankId,CityCode,CityName,ProvinceName,ProvinceCode
浙江民泰商业银行股份有限公司杭州临安支行,313331005075,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司杭州余杭支行,313331005083,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司杭州建德支行,313331005091,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司杭州钱塘支行,313331005106,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司杭州城西支行,313331005114,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司萧山瓜沥小微企业专营支行,313331005122,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司富阳江南小微企业专营支行,313331005139,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司建德乾潭小微企业专营支行,313331005155,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司杭州钱江新城支行,313331005163,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司杭州桐庐支行,313331005171,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司杭州丁桥小微企业专营支行,313331005180,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司杭州滨江小微企业专营支行,313331005198,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司杭州笕桥小微企业专营支行,313331005202,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司杭州狮山路小微企业专营支行,313331005219,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司杭州转塘小微企业专营支行,313331005227,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司杭州城北小微综合支行,313331005235,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司余杭良渚小微综合支行,313331005251,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司临安昌化小微综合支行,313331005260,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司富阳新登小微综合支行,313331005278,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司杭州余杭支行,313331005286,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江民泰商业银行股份有限公司临平塘栖小微综合支行,313331005294,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州余杭支行,313331010229,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州分行,313331011012,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州分行营业部,313331011029,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州萧山支行,313331011037,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州拱墅支行,313331011045,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州西溪小微企业专营支行,313331011053,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州临平支行,313331011061,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州滨江支行,313331011070,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州富阳支行,313331011088,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州城东小微企业专营支行,313331011096,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州上城支行,313331011107,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州海创园小微企业专营支行,313331011115,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州临安支行,313331011123,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州武林支行,313331011131,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州余杭支行,313331011140,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
江苏银行股份有限公司杭州钱塘支行,313331011158,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
金华银行股份有限公司杭州分行,313331012015,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
金华银行股份有限公司杭州上城小微企业专营支行,313331012023,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
金华银行股份有限公司杭州拱墅小微企业专营支行,313331012031,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
金华银行股份有限公司杭州萧山支行,313331012040,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
金华银行股份有限公司杭州滨江小微企业专营支行,313331012058,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
金华银行股份有限公司杭州江干小微企业专营支行,313331012066,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州分行,313331013018,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州城北支行,313331013026,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州临平支行,313331020007,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州分行,313331020058,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州城西小微综合支行,313331020099,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州汽车城小微企业专营支行,313331020103,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州西湖支行,313331020111,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州萧山支行,313331020154,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州清江路小微企业专营支行,313331020187,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州淳安支行,313331020200,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州城北支行,313331020226,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州勾庄小微企业专营支行,313331020234,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州余杭支行,313331020259,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州城西支行,313331020283,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州萧山支行,313331020291,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司淳安明珠小微企业专营支行,313331020314,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州城东支行,313331020322,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州富阳支行,313331020347,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州临浦小微企业专营支行,313331020380,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州涌金小微企业专营支行,313331020398,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州九堡小微企业专营支行,313331020402,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州临安支行,313331020451,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司余杭良渚小微企业专营支行,313331020460,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司临平运河小微企业专营支行,313331020509,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司余杭凤新路小微企业专营支行,313331020517,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司萧山瓜沥小微企业专营支行,313331020525,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州义蓬小微企业专营支行,313331020744,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司临平乔司小微企业专营支行,313331020816,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司临平乔司小微企业专营支行,313331020824,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州临安支行,313331020857,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州富阳支行,313331020873,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司余杭未来科技城小微企业专营支行,313331020904,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司萧山育才路社区支行,313331020996,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司余杭瓶窑小微综合支行,313331021018,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司萧山所前小微综合支行,313331021075,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州城东小微企业专营支行,313331021106,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司钱塘义蓬小微企业专营支行,313331021180,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司临安昌化小微企业专营支行,313331021198,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司富阳大源小微企业专营支行,313331021202,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州滨江小微企业专营支行,313331021219,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司临平塘栖小微综合支行,313331021260,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州桐庐支行,313331021384,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司萧山义桥小微综合支行,313331021413,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州桐庐小微综合支行,313331021421,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州钱塘自贸区小微综合支行,313331021430,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江稠州商业银行股份有限公司杭州建德支行,313331021501,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州建德支行,313331021673,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州文二路小微企业专营支行,313331021681,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州淳安支行,313331021729,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司富阳新登小微综合支行,313331022623,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州滨江支行,313331022875,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司萧山衙前小微综合支行,313331023064,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司萧山进化小微综合支行,313331023177,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州余杭支行,313331023273,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司杭州钱塘支行,313331023415,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州分行,313331030019,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州分行营业部,313331030027,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州临平支行,313331030035,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州萧山支行,313331030043,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州平海支行,313331030051,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州西溪支行,313331030060,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州钱江支行,313331030078,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州贴沙河支行,313331030086,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州滨江小微企业专营支行,313331030094,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州富阳支行,313331030109,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州钱塘小微企业专营支行,313331030117,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州运河小微企业专营支行,313331030125,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州西湖支行,313331030133,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州新天地支行,313331030141,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州余杭支行,313331030150,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州良渚小微综合支行,313331030168,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司浙江自贸区杭州高新支行,313331030176,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
北京银行股份有限公司杭州临安支行,313331030184,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
湖州银行股份有限公司杭州分行,313331031013,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
湖州银行股份有限公司杭州临平支行,313331032016,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
湖州银行股份有限公司杭州余杭支行,313331033011,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司建德大同小微企业专营支行,313331036270,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
温州银行股份有限公司杭州分行,313331040008,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
温州银行股份有限公司杭州萧山支行,313331040016,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
温州银行股份有限公司杭州城西小微企业专营支行,313331040024,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
温州银行股份有限公司杭州临平支行,313331040032,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
温州银行股份有限公司杭州庆春小微综合支行,313331040065,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
温州银行股份有限公司杭州城北小微企业专营支行,313331040073,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
温州银行股份有限公司杭州九堡小微企业专营支行,313331040081,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
温州银行股份有限公司杭州富阳支行,313331040090,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
温州银行股份有限公司杭州余杭支行,313331040104,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
温州银行股份有限公司杭州桐庐支行,313331040112,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
温州银行股份有限公司杭州临安支行,313331040129,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
温州银行股份有限公司杭州建德支行,313331040137,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波通商银行股份有限公司杭州分行,313331060017,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波通商银行股份有限公司杭州临平支行,313331060025,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波通商银行股份有限公司杭州富阳支行,313331060033,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波通商银行股份有限公司杭州萧山支行,313331060041,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波通商银行股份有限公司杭州临安支行,313331060050,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州分行,313331070012,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州萧山支行,313331070070,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州城北支行,313331070088,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州城西小微企业专营支行,313331070096,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州临平支行,313331070107,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州城东小微企业专营支行,313331070115,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州钱塘小微企业专营支行,313331070123,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州良渚小微企业专营支行,313331070131,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州富阳支行,313331070140,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州城南小微企业专营支行,313331070158,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州滨江科技支行,313331070166,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州临安支行,313331070174,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州余杭支行,313331070182,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州申花小微综合支行,313331070199,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州新城支行,313331070203,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
南京银行股份有限公司杭州常青社区支行,313331070211,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州分行,313331080018,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行杭州富阳支行,313331080026,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州萧山支行,313331080034,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州淳安支行,313331080042,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州九堡小微企业专营支行,313331080059,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州拱墅支行,313331080067,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州临安支行,313331080075,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司余杭良渚小微企业专营支行,313331080083,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行萧山南阳小微企业专营支行,313331080106,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州江干支行,313331080114,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州下沙小微企业专营支行,313331080122,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州建德支行,313331080147,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州三墩小微企业专营支行,313331080155,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州祥符小微企业专营支行,313331080163,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州半山小微企业专营支行,313331080171,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州彭埠小微企业专营支行,313331080180,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州桐庐支行,313331080198,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州湖滨小微企业专营支行,313331080202,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司临平塘栖小微企业专营支行,313331080219,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司临安昌化小微企业专营支行,313331080227,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州小营小微企业专营支行,313331080235,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司富阳新登小微企业专营支行,313331080243,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司萧山临浦小微企业专营支行,313331080251,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州闸弄口小微企业专营支行,313331080260,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司建德梅城小微企业专营支行,313331080278,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司萧山北干小微企业专营支行,313331080286,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司桐庐分水小微企业专营支行,313331080294,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州丁兰小微企业专营支行,313331080309,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司余杭瓶窑小微企业专营支行,313331080325,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司富阳大源小微企业专营支行,313331080333,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司萧山瓜沥小微企业专营支行,313331080350,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司萧山新街小微企业专营支行,313331080368,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州南星小微企业专营支行,313331080376,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司富阳富春小微企业专营支行,313331080384,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司临安於潜小微企业专营支行,313331080392,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司余杭径山小微企业专营支行,313331080405,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司萧山城厢小微企业专营支行,313331080413,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州滨江支行,313331080421,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司桐庐桐君小微企业专营支行,313331080430,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州武林小微综合支行,313331080448,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州下城支行,313331080456,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州西湖支行,313331080464,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州钱塘支行,313331080472,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州余杭支行,313331080489,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
浙江泰隆商业银行股份有限公司杭州转塘支行,313331080497,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州分行,313331090013,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州萧山支行,313331090021,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州余杭支行,313331090030,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州城东支行,313331090048,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州城西支行,313331090056,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州西湖支行,313331090064,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州玉泉支行,313331090072,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州滨江小微企业专营支行,313331090089,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州吴山小微企业专营支行,313331090097,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州拱墅支行,313331090101,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州九堡小微企业专营支行,313331090110,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州富阳支行,313331090128,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州分行清算中心,313331090136,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州经济技术开发区小微企业专营支行,313331090152,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州临安支行,313331090169,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州钱塘新区小微企业专营支行,313331090177,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州海创园小微企业专营支行,313331090185,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州桐庐支行,313331090193,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州淳安支行,313331090208,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州余杭新城小微企业专营支行,313331090224,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州建德支行,313331090232,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州义桥小微企业专营支行,313331090249,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州新登小微综合支行,313331090257,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州高新支行,313331090265,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州余杭支行,313331090290,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
温州银行股份有限公司杭州萧东小微企业专营支行,313331090304,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州钱塘支行,313331090312,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州保俶支行,313331090329,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
宁波银行股份有限公司杭州江南小微综合支行,313331090337,C 城市商业银行,999999999993,3310,杭州市,浙江省,33
台州银行股份有限公司宁波鄞州支行,313332001046,C 城市商业银行,999999999993,3320,宁波市,浙江省,33
台州银行股份有限公司宁波江东支行,313332001079,C 城市商业银行,999999999993,3320,宁波市,浙江省,33
台州银行股份有限公司宁波北仑支行,313332001100,C 城市商业银行,999999999993,3320,宁波市,浙江省,33
台州银行股份有限公司宁波海曙洞桥小微企业专营支行,313332001118,C 城市商业银行,999999999993,3320,宁波市,浙江省,33
台州银行股份有限公司宁波海曙横街小微企业专营支行,313332001126,C 城市商业银行,999999999993,3320,宁波市,浙江省,33
台州银行股份有限公司宁波鄞州咸祥小微企业专营支行,313332001134,C 城市商业银行,999999999993,3320,宁波市,浙江省,33
台州银行股份有限公司宁波江北支行,313332001159,C 城市商业银行,999999999993,3320,宁波市,浙江省,33
台州银行股份有限公司宁波海曙古林小微企业专营支行,313332001167,C 城市商业银行,999999999993,3320,宁波市,浙江省,33
台州银行股份有限公司宁波鄞州姜山小微企业专营支行,313332001183,C 城市商业银行,999999999993,3320,宁波市,浙江省,33
台州银行股份有限公司宁波镇海支行,313332001206,C 城市商业银行,999999999993,3320,宁波市,浙江省,33
台州银行股份有限公司宁波北仑小港支行,313332001222,C 城市商业银行,999999999993,3320,宁波市,浙江省,33
台州银行股份有限公司宁波北仑柴桥支行,313332001247,C 城市商业银行,999999999993,3320,宁波市,浙江省,33
